solv1_smiles,solv2_smiles,solv1,solv2,surface_tension,total_C,solv1_x,solv2_x,C
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,29.622,0.00004,0.9,0.1,-4.39794
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,34.787,0.00004,0.9,0.1,-4.39794
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,35.124,0.00004,0.9,0.1,-4.39794
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,25.568,0.00004,0.9,0.1,-4.39794
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,36.99,4.00E-05,0.9,0.1,-4.39794
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,38.39,0.00004,0.9,0.1,-4.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,40.42,4.00E-05,0.9,0.1,-4.397940009
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,35.22,0.00004,0.9,0.1,-4.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,39.46,0.00004,0.9,0.1,-4.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,40.59,4.00E-05,0.9,0.1,-4.397940009
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,33.92,0.00004,0.9,0.1,-4.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,38.21,0.00004,0.9,0.1,-4.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,39.78,4.00E-05,0.9,0.1,-4.397940009
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,33.84,0.00004,0.9,0.1,-4.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,39.33,4.00E-05,0.9,0.1,-4.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,39.9,4.00E-05,0.9,0.1,-4.397940009
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,31.286,0.00002,0.9,0.1,-4.69897
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,37.422,0.00002,0.9,0.1,-4.69897
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,39.334,0.00002,0.9,0.1,-4.69897
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,28.249,0.00002,0.9,0.1,-4.69897
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,42.26,2.00E-05,0.9,0.1,-4.69897
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,43.4,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,42.73,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,43.12,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,44.4,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,45.46,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,42.55,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,42.97,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,35.74,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,43.13,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,44.63,0.00002,0.9,0.1,-4.698970004
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,47.79,0.00001,0.9,0.1,-5
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,47.61,0.00001,0.9,0.1,-5
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,36.934,0.00001,0.9,0.1,-5
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,46.995,0.00001,0.9,0.1,-5
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,50.32,0.00001,0.9,0.1,-5
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,48.56,0.00001,0.9,0.1,-5
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,41.635,0.00001,0.9,0.1,-5
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,43.715,0.00001,0.9,0.1,-5
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,48.02,0.00001,0.9,0.1,-5
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,48.4,0.00001,0.9,0.1,-5
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,43.632,0.00001,0.9,0.1,-5
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,42.29,0.00001,0.9,0.1,-5
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,47.27,0.00001,0.9,0.1,-5
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,49.44,0.00001,0.9,0.1,-5
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,30.974,0.00001,0.9,0.1,-5
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,46.73,0.00001,0.9,0.1,-5
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,51.22,0.000005,0.9,0.1,-5.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,51.81,5.00E-06,0.9,0.1,-5.301029996
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,55.585,0.000005,0.9,0.1,-5.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,53.8,0.000005,0.9,0.1,-5.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,53.11,5.00E-06,0.9,0.1,-5.301029996
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,48.02,0.000005,0.9,0.1,-5.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,50.935,0.000005,0.9,0.1,-5.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,52.79,5.00E-06,0.9,0.1,-5.301029996
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,46.025,0.000005,0.9,0.1,-5.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,50.93,5.00E-06,0.9,0.1,-5.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,52.36,5.00E-06,0.9,0.1,-5.301029996
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,42.914,0.000005,0.9,0.1,-5.30103
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,46,0.000005,0.9,0.1,-5.30103
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,46.062,0.000005,0.9,0.1,-5.30103
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,38.525,0.000005,0.9,0.1,-5.30103
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,52.06,5.00E-06,0.9,0.1,-5.30103
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,60.795,0.000001,0.9,0.1,-6
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,61.26,0.000001,0.9,0.1,-6
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,52.16,0.000001,0.9,0.1,-6
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.9,0.1,60.25,0.000001,0.9,0.1,-6
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,65.695,0.000001,0.9,0.1,-6
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,61.42,0.000001,0.9,0.1,-6
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,57.648,0.000001,0.9,0.1,-6
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.9,0.1,54.97,0.000001,0.9,0.1,-6
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,61.14,0.000001,0.9,0.1,-6
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,60.26,0.000001,0.9,0.1,-6
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,60.127,0.000001,0.9,0.1,-6
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.9,0.1,52.07,0.000001,0.9,0.1,-6
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,62.355,0.000001,0.9,0.1,-6
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,60.09,0.000001,0.9,0.1,-6
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,49.945,0.000001,0.9,0.1,-6
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.9,0.1,61.41,0.000001,0.9,0.1,-6
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,30.56,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,31.68,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,32.41,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,33.79,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,33.89,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,33.65,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,35,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,34.6,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,29.4,0.005,0.1,0.9,-2.301029996
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,30.7,0.005,0.1,0.9,-2.301029996
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,33.085,0.005,0.1,0.9,-2.30103
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,17.473,0.005,0.1,0.9,-2.30103
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,25.711,0.005,0.1,0.9,-2.30103
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,32.6,0.005,0.1,0.9,-2.30103
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,30.52,0.001,0.1,0.9,-3
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,30.97,0.001,0.1,0.9,-3
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,32.305,0.001,0.1,0.9,-3
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,31.55,0.001,0.1,0.9,-3
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,33.09,0.001,0.1,0.9,-3
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,35.01,0.001,0.1,0.9,-3
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,35.05,0.001,0.1,0.9,-3
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,34.37,0.001,0.1,0.9,-3
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,35.66,0.001,0.1,0.9,-3
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,15.872,0.001,0.1,0.9,-3
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,33.88,0.001,0.1,0.9,-3
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,28.77,0.001,0.1,0.9,-3
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,30.32,0.001,0.1,0.9,-3
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,21.842,0.001,0.1,0.9,-3
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,32.64,0.001,0.1,0.9,-3
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,33.928,0.0008,0.1,0.9,-3.09691
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,34.73,0.0008,0.1,0.9,-3.096910013
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,31.338,0.0004,0.1,0.9,-3.39794
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,33.824,0.0004,0.1,0.9,-3.39794
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.1,0.9,20.261,0.0004,0.1,0.9,-3.39794
CCCCCC(CCC)C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,20.199,0.0004,0.1,0.9,-3.39794
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCC[N+](C)(CC([O-])=O)C,0.1,0.9,33.03,0.0004,0.1,0.9,-3.39794
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,30.22,0.0004,0.1,0.9,-3.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,30.6,0.0004,0.1,0.9,-3.397940009
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CC(C)(CC(C)(C1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1)C)C,0.1,0.9,31.23,0.0004,0.1,0.9,-3.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,38.77,0.0004,0.1,0.9,-3.397940009
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[H],CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],0.1,0.9,35.95,0.0004,0.1,0.9,-3.397940009
